REGION,HEI_NAME,HEI_TYPE,HEI_CITY,HEI_PROVINCE,TES_GRANTEES,SEX_M,SEX_F,EDUC,ARTS,SOC_SCI,BUSINESS,NAT_SCI,INFO,ENG,AGRI,HEALTH,SERVICES,OTHERS,YEAR
09 - Zamboanga Peninsula,Zamboanga Peninsula Polytechnic State University,SUC,CITY OF ZAMBOANGA,ZAMBOANGA DEL SUR,186,91,95,26,10,19,10,0,7,109,0,0,5,0,2022-2023
09 - Zamboanga Peninsula,Zamboanga Peninsula Polytechnic State University - Kabasalan,SUC,KABASALAN,ZAMBOANGA SIBUGAY,81,34,47,12,0,0,0,0,0,69,0,0,0,0,2022-2023
09 - Zamboanga Peninsula,Zamboanga Peninsula Polytechnic State University Extension Program at Vitali Technical Vocational School,SUC,CITY OF ZAMBOANGA,ZAMBOANGA DEL SUR,47,20,27,32,0,0,0,0,5,10,0,0,0,0,2022-2023
09 - Zamboanga Peninsula,Zamboanga State College of Marine Sciences and Technology,SUC,CITY OF ZAMBOANGA,ZAMBOANGA DEL SUR,259,108,151,87,0,1,0,21,0,67,37,0,46,0,2022-2023
09 - Zamboanga Peninsula,Zamsula Everlasting College,Private HEI,SALUG,ZAMBOANGA DEL NORTE,32,11,21,32,0,0,0,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"ACLC College of Bukidnon, Inc.",PRIVATE HEI,CITY OF VALENCIA,BUKIDNON,644,336,308,3,0,0,372,0,268,0,0,1,0,0,2022-2023
10 - Northern Mindanao,Adventist Medical Center College,PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,19,3,16,0,0,0,0,0,0,0,0,19,0,0,2022-2023
10 - Northern Mindanao,Adventist Technological Institute,PRIVATE HEI,JIMENEZ,MISAMIS OCCIDENTAL,647,220,427,0,0,0,647,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Blessed Mother College,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,3,0,3,2,0,0,1,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Alubijid,SUC,ALUBIJID,MISAMIS ORIENTAL,40,14,26,0,0,0,40,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Baungon,SUC,BAUNGON,BUKIDNON,49,17,32,0,0,0,49,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Cabanglasan,SUC,CABANGLASAN,BUKIDNON,29,8,21,0,0,0,29,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Damulog,SUC,DAMULOG,BUKIDNON,36,14,22,0,0,0,36,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Impasugong,SUC,IMPASUGONG,BUKIDNON,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Kadingilan,SUC,KADINGILAN,BUKIDNON,69,24,45,0,0,0,69,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Kalilangan,SUC,KALILANGAN,BUKIDNON,73,17,56,0,0,0,73,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Kitaotao,SUC,KITAOTAO,BUKIDNON,28,9,19,0,0,0,28,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Libona,SUC,LIBONA,BUKIDNON,12,5,7,0,0,0,12,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Main,SUC,CITY OF MALAYBALAY (CAPITAL),BUKIDNON,622,176,446,98,82,125,172,19,40,61,0,7,18,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Malitbog,SUC,MALITBOG,BUKIDNON,6,2,4,0,0,0,6,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Medina,SUC,MEDINA,MISAMIS ORIENTAL,17,3,14,0,0,0,17,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Quezon,SUC,QUEZON,BUKIDNON,45,20,25,0,0,0,45,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - San Fernando,SUC,SAN FERNANDO,BUKIDNON,30,12,18,0,0,0,30,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Talakag,SUC,TALAKAG,BUKIDNON,94,39,55,0,0,0,94,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Bukidnon State University - Talisayan,SUC,TALISAYAN,MISAMIS ORIENTAL,115,45,70,0,0,0,115,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Cagayan De Oro College,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,841,343,498,187,0,276,134,0,32,124,0,59,29,0,2022-2023
10 - Northern Mindanao,Camiguin Polytechnic State College,SUC,MAMBAJAO (CAPITAL),CAMIGUIN,208,69,139,87,0,0,24,2,19,56,14,1,5,0,2022-2023
10 - Northern Mindanao,Capitol University,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,58,24,34,16,0,11,16,0,2,6,0,5,2,0,2022-2023
10 - Northern Mindanao,Central Mindanao University,SUC,MARAMAG,BUKIDNON,547,160,387,127,17,19,122,39,10,41,119,23,30,0,2022-2023
10 - Northern Mindanao,Christ the King College,PRIVATE HEI,CITY OF GINGOOG,MISAMIS ORIENTAL,116,29,87,24,0,21,26,0,6,0,0,26,13,0,2022-2023
10 - Northern Mindanao,"Christ the King College de Maranding, Inc.",PRIVATE HEI,LALA,LANAO DEL NORTE,439,186,253,87,0,178,156,0,18,0,0,0,0,0,2022-2023
10 - Northern Mindanao,City College of El Salvador,LUC,CITY OF EL SALVADOR,MISAMIS ORIENTAL,31,9,22,0,0,0,31,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Colegio de Santo Niño de Jasaan,PRIVATE HEI,JASAAN,MISAMIS ORIENTAL,6,3,3,0,0,6,0,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Community College of Gingoog City,LUC,GINGOOG CITY,MISAMIS ORIENTAL,42,17,25,0,0,0,41,0,0,0,0,1,0,0,2022-2023
10 - Northern Mindanao,Don Carlos Polytechnic College,LUC,DON CARLOS,BUKIDNON,323,113,210,194,0,127,1,0,1,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Dr. Solomon U. Molina College, Inc.",PRIVATE HEI,CITY OF OROQUIETA (CAPITAL),MISAMIS OCCIDENTAL,12,1,11,3,0,0,9,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Fatima College of Camiguin, Inc.",PRIVATE HEI,MAMBAJAO (CAPITAL),CAMIGUIN,11,4,7,2,0,0,9,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Gingoog Christian College,PRIVATE HEI,CITY OF GINGOOG,MISAMIS ORIENTAL,52,13,39,38,0,0,14,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Gingoog City Colleges, Inc.",PRIVATE HEI,CITY OF GINGOOG,MISAMIS ORIENTAL,189,81,108,54,0,40,69,0,26,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Golden Heritage Polytechnic College,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,60,5,55,16,0,0,44,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Gov. Alfonso D. Tan College,LUC,CITY OF TANGUB,MISAMIS OCCIDENTAL,393,140,253,52,8,146,152,0,15,0,0,15,5,0,2022-2023
10 - Northern Mindanao,"IBA College of Mindanao, Inc.",PRIVATE HEI,CITY OF VALENCIA,BUKIDNON,631,232,399,115,0,142,279,1,38,0,0,0,56,0,2022-2023
10 - Northern Mindanao,Iligan Capitol College,PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,67,41,26,12,0,52,3,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Iligan Medical Center College,PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,57,23,34,8,1,25,3,0,1,0,0,18,1,0,2022-2023
10 - Northern Mindanao,Initao College,LUC,INITAO,MISAMIS ORIENTAL,251,98,153,31,0,50,126,1,0,0,2,0,41,0,2022-2023
10 - Northern Mindanao,"La Salle University Ozamiz, Inc.",PRIVATE HEI,CITY OF OZAMIZ,MISAMIS OCCIDENTAL,1066,394,672,150,25,160,255,0,54,184,0,149,89,0,2022-2023
10 - Northern Mindanao,"Lanao School of Science and Technology, Inc.",PRIVATE HEI,LALA,LANAO DEL NORTE,1007,422,585,285,0,428,145,0,89,0,0,60,0,0,2022-2023
10 - Northern Mindanao,Liceo de Cagayan University,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,66,20,46,19,2,9,11,0,1,10,0,11,3,0,2022-2023
10 - Northern Mindanao,Lourdes College,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,31,6,25,5,1,3,7,0,3,0,0,8,4,0,2022-2023
10 - Northern Mindanao,Lyceum of Iligan Foundation,PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,31,27,4,0,0,0,7,0,0,11,0,0,13,0,2022-2023
10 - Northern Mindanao,Magsaysay College,LUC,MAGSAYSAY,MISAMIS ORIENTAL,123,44,79,45,0,0,78,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Masters Technological Institute of Mindanao,PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,7,1,6,0,0,0,7,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Medina College,PRIVATE HEI,CITY OF OZAMIZ,MISAMIS OCCIDENTAL,89,25,64,8,14,0,2,0,10,0,0,50,5,0,2022-2023
10 - Northern Mindanao,"Medina Foundation College of Sapang Dalaga, Inc.",PRIVATE HEI,SAPANG DALAGA,MISAMIS OCCIDENTAL,477,165,312,135,0,0,342,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Mindanao Arts and Technological Institute,PRIVATE HEI,CITY OF MALAYBALAY (CAPITAL),BUKIDNON,64,33,31,0,0,26,38,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Mindanao State University - Iligan Institute of Technology,SUC,CITY OF ILIGAN,LANAO DEL NORTE,358,131,227,78,49,18,19,40,15,125,4,6,4,0,2022-2023
10 - Northern Mindanao,Mindanao State University - Lanao Del Norte Agricultural College,SUC,SULTAN NAGA DIMAPORO (KAROMATAN),LANAO DEL NORTE,65,12,53,44,0,0,0,0,7,0,14,0,0,0,2022-2023
10 - Northern Mindanao,Mindanao State University - Maigo School of Arts and Trades,SUC,MAIGO,LANAO DEL NORTE,120,41,79,34,0,0,0,0,7,53,0,0,26,0,2022-2023
10 - Northern Mindanao,Mindanao State University - Naawan,SUC,NAAWAN,MISAMIS ORIENTAL,226,53,173,52,0,0,44,24,13,0,85,0,8,0,2022-2023
10 - Northern Mindanao,Misamis Institute of Technology,PRIVATE HEI,CITY OF OZAMIZ,MISAMIS OCCIDENTAL,243,218,25,0,0,0,22,0,2,105,0,1,113,0,2022-2023
10 - Northern Mindanao,Misamis Oriental Institute of Science and Technology,PRIVATE HEI,BALINGASAG,MISAMIS ORIENTAL,727,359,368,180,0,248,204,0,46,0,1,17,31,0,2022-2023
10 - Northern Mindanao,Misamis University,PRIVATE HEI,CITY OF OZAMIZ,MISAMIS OCCIDENTAL,954,456,498,86,8,182,163,7,58,114,8,209,119,0,2022-2023
10 - Northern Mindanao,Misamis University - Oroquieta City,PRIVATE HEI,CITY OF OROQUIETA (CAPITAL),MISAMIS OCCIDENTAL,10,4,6,1,0,5,2,0,2,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Mountain View College,PRIVATE HEI,CITY OF VALENCIA,BUKIDNON,442,210,232,47,75,0,71,5,11,0,25,208,0,0,2022-2023
10 - Northern Mindanao,North Central Mindanao Colleges,PRIVATE HEI,LALA,LANAO DEL NORTE,1058,385,673,122,13,254,175,0,18,30,0,364,82,0,2022-2023
10 - Northern Mindanao,Northern Bukidnon State College,SUC,MANOLO FORTICH,BUKIDNON,178,53,125,46,0,0,109,0,23,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Northwestern Mindanao Christian College, Inc.",PRIVATE HEI,TUDELA,MISAMIS OCCIDENTAL,62,22,40,0,62,0,0,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Northwestern Mindanao State College of Science and Technology,SUC,CITY OF TANGUB,MISAMIS OCCIDENTAL,561,189,372,72,3,0,0,31,98,141,78,0,138,0,2022-2023
10 - Northern Mindanao,Opol Community College,LUC,OPOL,MISAMIS ORIENTAL,192,44,148,66,0,0,126,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Our Lady of Triumph Institute of Technology, Inc.",PRIVATE HEI,CITY OF OZAMIZ,MISAMIS OCCIDENTAL,86,15,71,0,0,0,0,0,0,0,0,0,86,0,2022-2023
10 - Northern Mindanao,Pangantucan Bukidnon Community College,LUC,PANGANTUCAN,BUKIDNON,122,46,76,48,0,0,49,0,0,0,25,0,0,0,2022-2023
10 - Northern Mindanao,"Philippine College Foundation, Inc.",PRIVATE HEI,CITY OF VALENCIA,BUKIDNON,2145,682,1463,734,0,233,1042,0,0,0,0,0,136,0,2022-2023
10 - Northern Mindanao,"Philippine Countryville College, Inc.",PRIVATE HEI,MARAMAG,BUKIDNON,123,72,51,0,0,81,21,0,20,1,0,0,0,0,2022-2023
10 - Northern Mindanao,"Picardal Institute of Science and Technology, Inc.",PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,3,3,0,0,0,0,0,0,3,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Pilgrim Christian College,PRIVATE HEI,CITY OF CAGAYAN DE ORO (CAPITAL),MISAMIS ORIENTAL,37,10,27,14,0,0,20,1,0,0,0,0,2,0,2022-2023
10 - Northern Mindanao,"Quezon Institute of Technology, Inc.",PRIVATE HEI,QUEZON,BUKIDNON,98,25,73,98,0,0,0,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Roman C. Villalon Memorial Colleges Foundation, Inc.",PRIVATE HEI,KIBAWE,BUKIDNON,616,233,383,616,0,0,0,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,"Sacred Heart College of Calamba, Inc.",PRIVATE HEI,CALAMBA,MISAMIS OCCIDENTAL,347,162,185,78,12,143,114,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Salay Community College,LUC,SALAY,MISAMIS ORIENTAL,155,47,108,112,0,0,42,0,0,1,0,0,0,0,2022-2023
10 - Northern Mindanao,San Agustin Institute of Technology,PRIVATE HEI,CITY OF VALENCIA,BUKIDNON,450,158,292,221,0,0,169,0,1,1,1,57,0,0,2022-2023
10 - Northern Mindanao,San Isidro College,PRIVATE HEI,CITY OF MALAYBALAY (CAPITAL),BUKIDNON,47,14,33,25,3,1,6,0,2,2,0,8,0,0,2022-2023
10 - Northern Mindanao,Santa Monica Institute of Technology,PRIVATE HEI,CITY OF ILIGAN,LANAO DEL NORTE,36,6,30,35,0,0,0,0,1,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Southern Bukidnon Foundation Academy,PRIVATE HEI,DON CARLOS,BUKIDNON,27,5,22,0,27,0,0,0,0,0,0,0,0,0,2022-2023
10 - Northern Mindanao,Southern Capital Colleges,PRIVATE HEI,CITY OF OROQUIETA (CAPITAL),MISAMIS OCCIDENTAL,26,9,17,5,0,16,5,0,0,0,0,0,0,0,2022-2023
